watch_id,user_id,movie_id,watch_date,watch_duration,device_type
W20533,15059,2418,2024-11-09,121.0,Smart TV
W20534,15170,1216,2024-11-09,179.0,Smart TV
W20535,15170,2041,2024-11-09,118.0,Mobile
W20536,15036,1341,2024-11-09,123.0,Laptop
W20537,15048,2720,2024-11-09,90.0,Smart TV
W20538,15034,438,2024-11-09,126.0,Laptop
W20539,15068,1054,2024-11-09,75.0,Laptop
W20540,15008,1597,2024-11-09,107.0,Laptop
W20541,15079,285,2024-11-09,106.0,Laptop
W20542,15050,1175,2024-11-09,65.0,Laptop
W20543,15152,3532,2024-11-09,86.0,Smart TV
W20544,15099,488,2024-11-09,86.0,Laptop
W20545,15067,2514,2024-11-09,100.0,Mobile
W20546,15056,3195,2024-11-09,58.0,Smart TV
W20547,15141,2289,2024-11-09,94.0,Laptop
W20548,15163,2652,2024-11-09,80.0,Smart TV
W20549,15080,1891,2024-11-09,142.0,Smart TV
W20550,15081,23,2024-11-09,146.0,Mobile
W20551,15165,1384,2024-11-09,101.0,Laptop
W20552,15023,2229,2024-11-09,-1.0,Mobile
W20553,15083,1433,2024-11-09,85.0,Mobile
W20554,15037,1353,2024-11-09,120.0,Smart TV
W20555,15144,3155,2024-11-09,113.0,Laptop
W20556,15021,1665,2024-11-09,9.0,Mobile
W20557,15157,636,2024-11-09,99.0,Mobile
W20558,15021,4204,2024-11-09,135.0,Laptop
W20559,15030,2912,2024-11-09,67.0,Laptop
W20560,15058,1185,2024-11-09,122.0,Mobile
W20561,15047,269,2024-11-09,24.0,Mobile
W20562,15123,982,2024-11-09,92.0,Smart TV
W20563,15166,3172,2024-11-09,79.0,Laptop
W20564,15162,1398,2024-11-09,46.0,Laptop
W20565,15147,1314,2024-11-09,78.0,Smart TV
W20566,15115,636,2024-11-09,96.0,Smart TV
W20567,15112,1347,2024-11-09,149.0,Smart TV
W20568,15120,3836,2024-11-09,132.0,Mobile
W20569,15170,2882,2024-11-09,95.0,Laptop
W20570,15067,1255,2024-11-09,83.0,Smart TV
W20571,15124,1294,2024-11-09,14.0,Mobile
W20572,15118,3585,2024-11-09,14.0,Laptop
W20573,15059,51,2024-11-09,23.0,Laptop
W20574,15170,1164,2024-11-09,108.0,Laptop
W20575,15038,1277,2024-11-09,125.0,Smart TV
W20576,15156,3797,2024-11-09,18.0,Smart TV
W20577,15113,909,2024-11-09,39.0,Laptop
W20578,15138,171,2024-11-09,130.0,Mobile
W20579,15029,749,2024-11-09,102.0,Smart TV
W20580,15147,2401,2024-11-09,20.0,Laptop
W20581,15115,3224,2024-11-09,115.0,Laptop
W20582,15022,1011,2024-11-09,106.0,Laptop
W20583,15057,1191,2024-11-09,113.0,Smart TV
W20584,15128,2268,2024-11-09,85.0,Mobile
W20585,19425,821,2024-11-09,84.0,Smart TV
W20586,15076,1597,2024-11-09,106.0,Mobile
W20587,15016,1216,2024-11-09,174.0,Smart TV
W20588,15015,2418,2024-11-09,116.0,Laptop
W20589,15031,942,2024-11-09,84.0,Mobile
W20590,15078,434,2024-11-09,152.0,Smart TV
W20591,15097,1352,2024-11-09,99.0,Laptop
W20592,15057,3354,2024-11-09,29.0,Smart TV
W20593,15040,1425,2024-11-09,67.0,Mobile
W20594,15021,2103,2024-11-09,8.0,Laptop
W20595,15148,3816,2024-11-09,37.0,Mobile
W20596,15069,3900,2024-11-09,95.0,Smart TV
W20597,15103,1084,2024-11-09,122.0,Laptop
W20598,15063,552,2024-11-09,105.0,Mobile
W20599,15145,3056,2024-11-09,99.0,Mobile
W20600,15116,1521,2024-11-09,126.0,Laptop
W20601,15052,2946,2024-11-09,93.0,Smart TV
W20602,15015,2825,2024-11-09,53.0,Laptop
W20603,15014,2549,2024-11-09,73.0,Mobile
W20604,15153,3773,2024-11-09,97.0,Mobile
W20605,15112,2447,2024-11-09,184.0,Smart TV
W20606,15075,438,2024-11-09,116.0,Smart TV
W20607,15049,2268,2024-11-09,82.0,Smart TV
W20608,15130,187,2024-11-09,118.0,Smart TV
W20609,15174,949,2024-11-09,72.0,Mobile
W20610,15052,3900,2024-11-09,16.0,Smart TV
W20611,15049,3169,2024-11-09,0.0,Mobile
W20612,15072,1612,2024-11-09,94.0,Laptop
W20613,15013,1834,2024-11-09,81.0,Laptop
W20614,15021,2343,2024-11-09,117.0,Mobile
W20615,15121,1372,2024-11-09,9.0,Mobile
W20616,15087,1494,2024-11-09,19.0,Laptop
W20617,15002,3419,2024-11-09,113.0,Mobile
W20618,15066,3021,2024-11-09,49.0,Laptop
W20619,15126,965,2024-11-09,72.0,Mobile
W20620,15018,750,2024-11-09,121.0,Laptop
W20621,15025,3932,2024-11-09,66.0,Mobile
W20622,15167,2050,2024-11-09,132.0,Smart TV
W20623,15042,2048,2024-11-09,136.0,Laptop
W20624,15054,2223,2024-11-09,87.0,Mobile
W20625,15034,1134,2024-11-09,68.0,Laptop
W20626,15019,1418,2024-11-09,102.0,Laptop
W20627,15078,1347,2024-11-09,148.0,Laptop
W20628,15107,3751,2024-11-09,121.0,Smart TV
W20629,15000,1208,2024-11-09,106.0,Laptop
W20630,15124,3172,2024-11-09,79.0,Laptop
W20631,15054,3932,2024-11-09,114.0,Laptop
W20632,15127,4080,2024-11-09,120.0,Smart TV
W20633,15045,2112,2024-11-09,92.0,Laptop
W20634,15100,3662,2024-11-09,109.0,Laptop
W20635,15151,823,2024-11-09,77.0,Mobile
W20636,15125,2454,2024-11-09,56.0,Smart TV
W20637,15170,1992,2024-11-09,119.0,Smart TV
W20638,15070,3379,2024-11-09,108.0,Smart TV
W20639,15109,3283,2024-11-09,59.0,Smart TV
W20640,15007,2540,2024-11-09,84.0,Laptop
W20641,15160,279,2024-11-09,57.0,Mobile
W20642,15075,3667,2024-11-09,98.0,Mobile
W20643,15129,3759,2024-11-09,21.0,Mobile
W20644,15050,1818,2024-11-09,90.0,Laptop
W20645,15029,2628,2024-11-09,89.0,Mobile
W20646,15116,1531,2024-11-09,15.0,Smart TV
W20647,15002,857,2024-11-09,73.0,Smart TV
W20648,15141,3506,2024-11-09,54.0,Smart TV
W20649,15028,2015,2024-11-09,131.0,Laptop
W20650,15152,1698,2024-11-09,108.0,Mobile
W20651,15079,1767,2024-11-09,97.0,Smart TV
W20652,15081,3224,2024-11-09,121.0,Smart TV
W20653,15140,4148,2024-11-09,96.0,Laptop
W20654,15045,1341,2024-11-09,124.0,Laptop
W20655,15022,2942,2024-11-09,7.0,Mobile
W20656,15104,4214,2024-11-09,115.0,Mobile
W20657,15050,11,2024-11-09,127.0,Mobile
W20658,15030,650,2024-11-09,100.0,Smart TV
W20659,15058,799,2024-11-09,19.0,Mobile
W20660,15088,1559,2024-11-09,98.0,Laptop
W20661,15000,3085,2024-11-09,100.0,Smart TV
W20662,15051,3135,2024-11-09,105.0,Smart TV
W20663,15020,3265,2024-11-09,135.0,Smart TV
W20664,15100,118,2024-11-09,129.0,Mobile
W20665,15150,2927,2024-11-09,128.0,Laptop
W20666,15095,2132,2024-11-09,94.0,Toaster
W20667,15020,1698,2024-11-09,61.0,Smart TV
W20668,15154,4025,2024-11-09,57.0,Laptop
W20669,15057,2768,2024-11-09,83.0,Smart TV
W20670,15075,3611,2024-11-09,96.0,Smart TV
W20671,15095,2205,2024-11-09,124.0,Smart TV
W20672,15003,2563,2024-11-09,87.0,Smart TV
W20673,15098,2407,2024-11-09,156.0,Mobile
W20674,15111,4148,2024-11-09,62.0,Laptop
W20675,15048,3299,2024-11-09,121.0,Smart TV
W20676,15081,2855,2024-11-09,18.0,Mobile
W20677,15005,4025,2024-11-09,114.0,Laptop
W20678,15004,1978,2024-11-09,106.0,Mobile
W20679,15094,261,2024-11-09,20.0,Laptop
W20680,15017,799,2024-11-09,103.0,Laptop
W20681,15163,2663,2024-11-09,90.0,Laptop
W20682,15133,109,2024-11-09,96.0,Laptop
W20683,15174,434,2024-11-09,156.0,Mobile
W20684,15136,3061,2024-11-09,15.0,Laptop
W20685,15065,4148,2024-11-09,102.0,Smart TV
W20686,15142,1712,2024-11-09,50.0,Laptop
W20687,15139,4148,2024-11-09,18.0,Laptop
W20688,15105,2961,2024-11-09,10.0,Mobile
W20689,15008,3181,2024-11-09,93.0,Smart TV
W20690,15137,420,2024-11-09,26.0,Mobile
W20691,15030,1134,2024-11-09,8.0,Smart TV
W20692,15071,331,2024-11-09,111.0,Smart TV
W20693,15000,4104,2024-11-09,96.0,Laptop
W20694,15109,1425,2024-11-09,50.0,Laptop
W20695,15117,3150,2024-11-10,104.0,Laptop
W20696,15161,1208,2024-11-10,107.0,Laptop
W20697,15107,3859,2024-11-10,96.0,Smart TV
W20698,15080,3859,2024-11-10,59.0,Smart TV
W20699,15049,329,2024-11-10,119.0,Laptop
W20700,15184,3844,2024-11-10,14.0,Mobile
W20701,15110,1433,2024-11-10,81.0,Laptop
W20702,15053,1698,2024-11-10,67.0,Mobile
W20703,15020,3801,2024-11-10,27.0,Smart TV
W20704,15181,2524,2024-11-10,106.0,Smart TV
W20705,15160,2027,2024-11-10,12.0,Mobile
W20706,15036,982,2024-11-10,96.0,Smart TV
W20707,15052,183,2024-11-10,12.0,Smart TV
W20708,15183,3797,2024-11-10,99.0,Mobile
W20709,15032,1887,2024-11-10,93.0,Mobile
W20710,15123,1443,2024-11-10,133.0,Smart TV
W20711,15173,1818,2024-11-10,94.0,Smart TV
W20712,15132,1482,2024-11-10,123.0,Laptop
W20713,15012,1772,2024-11-10,76.0,Laptop
W20714,15110,126,2024-11-10,118.0,Laptop
W20715,15020,1665,2024-11-10,88.0,Laptop
W20716,15162,650,2024-11-10,100.0,Laptop
W20717,15105,2316,2024-11-10,88.0,Laptop
W20718,15012,2375,2024-11-10,124.0,Smart TV
W20719,15155,1900,2024-11-10,71.0,Mobile
W20720,15116,2591,2024-11-10,23.0,Mobile
W20721,15027,120,2024-11-10,59.0,Laptop
W20722,15037,4225,2024-11-10,119.0,Smart TV
W20723,15084,507,2024-11-10,127.0,Laptop
W20724,15105,823,2024-11-10,77.0,Laptop
W20725,15087,3162,2024-11-10,86.0,Laptop
W20726,15189,1019,2024-11-10,73.0,Smart TV
W20727,15127,2663,2024-11-10,90.0,Laptop
W20728,15048,4057,2024-11-10,6.0,Smart TV
W20729,15158,3871,2024-11-10,99.0,Mobile
W20730,15104,3385,2024-11-10,45.0,Laptop
W20731,15114,1572,2024-11-10,7.0,Mobile
W20732,15181,2652,2024-11-10,81.0,Smart TV
W20733,15150,1437,2024-11-10,125.0,Smart TV
W20734,15083,967,2024-11-10,108.0,Laptop
W20735,15117,337,2024-11-10,96.0,Smart TV
W20736,15144,1484,2024-11-10,82.0,Smart TV
W20737,15023,1495,2024-11-10,128.0,Smart TV
W20738,15192,1347,2024-11-10,150.0,Mobile
W20739,15003,909,2024-11-10,83.0,Laptop
W20740,15170,725,2024-11-10,114.0,Laptop
W20741,15063,4098,2024-11-10,109.0,Laptop
W20742,15177,1712,2024-11-10,79.0,Laptop
W20743,15020,4105,2024-11-10,105.0,Laptop
W20744,15085,917,2024-11-10,42.0,Shoe Box
W20745,15080,2479,2024-11-10,103.0,Laptop
W20746,15118,3087,2024-11-10,112.0,Laptop
W20747,15058,2663,2024-11-10,93.0,Laptop
W20748,15176,51,2024-11-10,84.0,Laptop
W20749,15185,3037,2024-11-10,121.0,Mobile
W20750,15000,1531,2024-11-10,142.0,Mobile
W20751,15184,2691,2024-11-10,97.0,Mobile
W20752,15151,2691,2024-11-10,95.0,Laptop
W20753,15159,2879,2024-11-10,113.0,Laptop
W20754,15029,2202,2024-11-10,16.0,Smart TV
W20755,15175,1294,2024-11-10,140.0,Smart TV
W20756,15007,3150,2024-11-10,98.0,Smart TV
W20757,15087,1208,2024-11-10,101.0,Mobile
W20758,15183,1495,2024-11-10,128.0,Mobile
W20759,15113,234,2024-11-10,132.0,Smart TV
W20760,15035,2027,2024-11-10,116.0,Smart TV
W20761,15152,1471,2024-11-10,137.0,Laptop
W20762,15037,86,2024-11-10,139.0,Smart TV
W20763,15137,378,2024-11-10,180.0,Smart TV
W20764,15001,1191,2024-11-10,123.0,Smart TV
W20765,15043,378,2024-11-10,184.0,Smart TV
W20766,15096,1552,2024-11-10,104.0,Smart TV
W20767,15072,4212,2024-11-10,107.0,Laptop
W20768,15090,51,2024-11-10,139.0,Smart TV
W20769,15065,3326,2024-11-10,133.0,Laptop
W20770,15142,3028,2024-11-10,25.0,Laptop
W20771,15031,721,2024-11-10,113.0,Smart TV
W20772,15147,369,2024-11-10,108.0,Smart TV
W20773,15051,3532,2024-11-10,88.0,Laptop
W20774,15013,4129,2024-11-10,40.0,Mobile
W20775,15151,60,2024-11-10,120.0,Smart TV
W20776,15068,3148,2024-11-10,29.0,Smart TV
W20777,15153,1909,2024-11-10,101.0,Laptop
W20778,15168,3644,2024-11-10,140.0,Laptop
W20779,15120,1341,2024-11-10,127.0,Mobile
W20780,15189,558,2024-11-10,59.0,Smart TV
W20781,15048,2817,2024-11-10,127.0,Laptop
W20782,15059,1352,2024-11-10,99.0,Mobile
W20783,15117,1537,2024-11-10,44.0,Smart TV
W20784,15079,3932,2024-11-10,116.0,Laptop
W20785,15105,109,2024-11-10,101.0,Mobile
W20786,15168,3601,2024-11-10,116.0,Smart TV
W20787,15013,2012,2024-11-10,189.0,Mobile
W20788,15141,1521,2024-11-10,60.0,Smart TV
W20789,15158,2289,2024-11-10,97.0,Mobile
W20790,15120,1732,2024-11-10,73.0,Mobile
W20791,15182,3844,2024-11-10,107.0,Mobile
W20792,15119,1369,2024-11-10,105.0,Laptop
W20793,15175,980,2024-11-10,7.0,Mobile
W20794,15151,2741,2024-11-10,50.0,Laptop
W20795,15043,434,2024-11-10,154.0,Laptop
W20796,15041,3435,2024-11-10,118.0,Mobile
W20797,15170,664,2024-11-10,93.0,Smart TV
W20798,15161,2652,2024-11-10,77.0,Laptop
W20799,15073,2487,2024-11-10,133.0,Mobile
W20800,15093,1265,2024-11-10,139.0,Smart TV
W20801,15087,965,2024-11-10,34.0,Laptop
W20802,15018,11,2024-11-10,81.0,Laptop
W20803,15095,2132,2024-11-10,99.0,Laptop
W20804,15045,1371,2024-11-10,93.0,Smart TV
W20805,15135,3741,2024-11-10,114.0,Laptop
W20806,15146,2366,2024-11-10,136.0,Mobile
W20807,15059,1140,2024-11-10,119.0,Mobile
W20808,15093,1734,2024-11-10,88.0,Laptop
W20809,15045,3897,2024-11-10,11.0,Smart TV
W20810,15077,240,2024-11-10,121.0,Smart TV
W20811,15146,921,2024-11-10,94.0,Laptop
W20812,15083,2015,2024-11-10,60.0,Laptop
W20813,15042,2961,2024-11-10,100.0,Smart TV
W20814,15072,2817,2024-11-10,55.0,Laptop
W20815,15132,472,2024-11-10,93.0,Smart TV
W20816,15173,4025,2024-11-10,11.0,Mobile
W20817,15094,3988,2024-11-10,93.0,Smart TV
W20818,15176,4009,2024-11-10,100.0,Smart TV
W20819,15113,3897,2024-11-10,105.0,Mobile
W20820,15165,3738,2024-11-10,128.0,Mobile
W20821,15077,799,2024-11-10,101.0,Laptop
W20822,15128,41,2024-11-10,97.0,Laptop
W20823,15188,917,2024-11-10,101.0,Laptop
W20824,15133,109,2024-11-10,6.0,Laptop
W20825,15139,1412,2024-11-10,156.0,Mobile
W20826,15101,1443,2024-11-10,82.0,Smart TV
W20827,15086,224,2024-11-10,116.0,Mobile
W20828,15154,2526,2024-11-10,98.0,Laptop
W20829,15084,3232,2024-11-10,140.0,Laptop
W20830,15016,1531,2024-11-10,132.0,Smart TV
W20831,15113,3148,2024-11-10,145.0,Smart TV
W20832,15115,1033,2024-11-10,94.0,Laptop
W20833,15074,1887,2024-11-10,93.0,Smart TV
W20834,15144,1767,2024-11-10,19.0,Mobile
W20835,15192,3195,2024-11-10,90.0,Mobile
W20836,15021,2863,2024-11-10,107.0,Mobile
W20837,15039,1093,2024-11-10,88.0,Mobile
W20838,15028,3232,2024-11-10,79.0,Smart TV
W20839,15066,1199,2024-11-10,133.0,Laptop
W20840,15131,3168,2024-11-10,121.0,Smart TV
W20841,15037,1135,2024-11-10,93.0,Laptop
W20842,15077,2032,2024-11-10,99.0,Smart TV
W20843,15007,2418,2024-11-10,120.0,Mobile
W20844,15105,2676,2024-11-10,80.0,Laptop
W20845,15077,3626,2024-11-10,57.0,Laptop
W20846,15107,1148,2024-11-10,51.0,Laptop
W20847,15063,1364,2024-11-10,64.0,Mobile
W20848,15186,2778,2024-11-10,94.0,Laptop
W20849,15133,1353,2024-11-10,120.0,Laptop
W20850,15106,3155,2024-11-10,121.0,Laptop
W20851,15088,1991,2024-11-10,52.0,Smart TV
W20852,15181,4140,2024-11-10,147.0,Laptop
W20853,15163,2663,2024-11-10,46.0,Laptop
W20854,15008,3405,2024-11-10,80.0,Smart TV
W20855,15060,2289,2024-11-10,55.0,Smart TV
W20856,15168,631,2024-11-10,108.0,Smart TV
W20857,15163,3061,2024-11-10,72.0,Laptop
W20858,15143,1277,2024-11-10,123.0,Laptop
W20859,15119,2140,2024-11-10,95.0,Laptop
W20860,15080,1185,2024-11-10,123.0,Smart TV
W20861,15159,721,2024-11-10,116.0,Mobile
W20862,15000,109,2024-11-10,104.0,Laptop
W20863,15034,1170,2024-11-10,149.0,Smart TV
W20864,15160,3233,2024-11-10,97.0,Mobile
W20865,15102,631,2024-11-10,6.0,Smart TV
W20866,15188,1823,2024-11-10,12.0,Laptop
W20867,15028,1723,2024-11-10,101.0,Laptop
W20868,15009,1369,2024-11-10,52.0,Smart TV
W20869,15052,2408,2024-11-10,84.0,Laptop
W20870,15085,965,2024-11-10,73.0,Smart TV
W20871,15151,1135,2024-11-10,91.0,Mobile
W20872,15126,3540,2024-11-10,134.0,Smart TV
W20873,15167,462,2024-11-10,55.0,Laptop
W20874,15158,4225,2024-11-10,111.0,Mobile
W20875,15113,2116,2024-11-10,95.0,Smart TV
W20876,15178,2812,2024-11-10,70.0,Mobile
W20877,15108,2945,2024-11-10,46.0,Mobile
W20878,15024,3354,2024-11-10,140.0,Mobile
W20879,15074,895,2024-11-10,81.0,Laptop
W20880,15012,3897,2024-11-10,101.0,Smart TV
W20881,15094,4221,2024-11-10,134.0,Smart TV
W20882,15002,2912,2024-11-10,137.0,Smart TV
W20883,15127,2773,2024-11-10,133.0,Laptop
W20884,15023,2027,2024-11-10,113.0,Mobile
W20885,15179,4049,2024-11-10,148.0,Laptop
W20886,15090,1991,2024-11-10,94.0,Smart TV
W20887,15175,2041,2024-11-10,58.0,Smart TV
W20888,15049,3232,2024-11-10,72.0,Smart TV
W20889,15138,4094,2024-11-10,118.0,Laptop
W20890,15115,896,2024-11-10,87.0,Mobile
W20891,15172,4177,2024-11-10,112.0,Washing Machine
W20892,15095,2803,2024-11-10,72.0,Smart TV
W20893,15012,1529,2024-11-10,90.0,Laptop
W20894,15027,4221,2024-11-10,128.0,Laptop
W20895,15024,3627,2024-11-10,22.0,Mobile
W20896,15014,2063,2024-11-10,93.0,Laptop
W20897,15106,4049,2024-11-10,158.0,Laptop
W20898,15131,1612,2024-11-10,91.0,Smart TV
W20899,15074,2563,2024-11-11,85.0,Smart TV
W20900,15054,1739,2024-11-11,82.0,Laptop
W20901,15075,2991,2024-11-11,99.0,Laptop
W20902,15072,270,2024-11-11,68.0,Smart TV
W20903,15088,3974,2024-11-11,93.0,Mobile
W20904,15121,420,2024-11-11,145.0,Mobile
W20905,15109,3772,2024-11-11,106.0,Laptop
W20906,15170,3456,2024-11-11,129.0,Laptop
W20907,15118,2729,2024-11-11,93.0,Laptop
W20908,15109,2865,2024-11-11,139.0,Smart TV
W20909,15176,367,2024-11-11,24.0,Laptop
W20910,15017,3687,2024-11-11,37.0,Smart TV
W20911,15148,3742,2024-11-11,119.0,Laptop
W20912,15002,3040,2024-11-11,116.0,Laptop
W20913,15031,1216,2024-11-11,173.0,Laptop
W20914,15095,1006,2024-11-11,107.0,Smart TV
W20915,15126,2137,2024-11-11,122.0,Laptop
W20916,15103,219,2024-11-11,76.0,Mobile
W20917,15020,3977,2024-11-11,137.0,Smart TV
W20918,15153,472,2024-11-11,16.0,Mobile
W20919,15007,1191,2024-11-11,56.0,Mobile
W20920,15157,2548,2024-11-11,49.0,Laptop
W20921,15037,2419,2024-11-11,135.0,Laptop
W20922,15093,2723,2024-11-11,92.0,Mobile
W20923,15125,1150,2024-11-11,126.0,Smart TV
W20924,15050,1314,2024-11-11,124.0,Mobile
W20925,15117,2349,2024-11-11,74.0,Laptop
W20926,15017,109,2024-11-11,98.0,Laptop
W20927,15190,2289,2024-11-11,102.0,Smart TV
W20928,15023,1105,2024-11-11,62.0,Smart TV
W20929,15090,1712,2024-11-11,43.0,Laptop
W20930,15191,1347,2024-11-11,140.0,Laptop
W20931,15015,3000,2024-11-11,127.0,Laptop
W20932,15202,2842,2024-11-11,135.0,Mobile
W20933,15068,2915,2024-11-11,100.0,Laptop
W20934,15093,3148,2024-11-11,143.0,Laptop
W20935,15064,2912,2024-11-11,140.0,Smart TV
W20936,15201,1739,2024-11-11,78.0,Mobile
W20937,15019,1170,2024-11-11,148.0,Laptop
W20938,15095,3913,2024-11-11,41.0,Laptop
W20939,15124,62,2024-11-11,52.0,Mobile
W20940,15199,4008,2024-11-11,131.0,Laptop
W20941,15142,4044,2024-11-11,84.0,Laptop
W20942,15080,3232,2024-11-11,138.0,Laptop
W20943,15064,3410,2024-11-11,125.0,Mobile
W20944,15008,769,2024-11-11,107.0,Laptop
W20945,15052,2992,2024-11-11,12.0,Smart TV
W20946,15008,3746,2024-11-11,54.0,Laptop
W20947,15083,1991,2024-11-11,90.0,Laptop
W20948,15051,2817,2024-11-11,135.0,Laptop
W20949,15021,631,2024-11-11,108.0,Smart TV
W20950,15090,3532,2024-11-11,84.0,Smart TV
W20951,15195,3232,2024-11-11,138.0,Laptop
W20952,15028,3166,2024-11-11,135.0,Smart TV
W20953,15061,2722,2024-11-11,81.0,Laptop
W20954,15102,420,2024-11-11,146.0,Mobile
W20955,15063,1597,2024-11-11,101.0,Mobile
W20956,15100,4025,2024-11-11,113.0,Smart TV
W20957,15049,3579,2024-11-11,122.0,Mobile
W20958,15137,1909,2024-11-11,95.0,Laptop
W20959,15130,2669,2024-11-11,86.0,Smart TV
W20960,15144,1739,2024-11-11,79.0,Smart TV
W20961,15187,3283,2024-11-11,95.0,Smart TV
W20962,15110,2584,2024-11-11,117.0,Laptop
W20963,15078,1433,2024-11-11,81.0,Smart TV
W20964,15064,109,2024-11-11,101.0,Laptop
W20965,15056,4105,2024-11-11,14.0,Laptop
W20966,15100,1531,2024-11-11,135.0,Smart TV
W20967,15186,3988,2024-11-11,95.0,Laptop
W20968,15026,2418,2024-11-11,119.0,Mobile
W20969,15152,673,2024-11-11,139.0,Mobile
W20970,15012,3598,2024-11-11,139.0,Smart TV
W20971,15025,1712,2024-11-11,41.0,Mobile
W20972,15102,2027,2024-11-11,107.0,Smart TV
W20973,15051,109,2024-11-11,106.0,Smart TV
W20974,15006,921,2024-11-11,-1.0,Smart TV
W20975,15078,2882,2024-11-11,102.0,Smart TV
W20976,15094,4018,2024-11-11,92.0,Smart TV
W20977,15100,1139,2024-11-11,110.0,Smart TV
W20978,15140,149,2024-11-11,141.0,Smart TV
W20979,15169,1595,2024-11-11,0.0,Laptop
W20980,15074,2315,2024-11-11,104.0,Smart TV
W20981,15130,1612,2024-11-11,91.0,Mobile
W20982,15094,378,2024-11-11,101.0,Mobile
W20983,15182,2540,2024-11-11,88.0,Mobile
W20984,15069,2594,2024-11-11,62.0,Smart TV
W20985,15202,2046,2024-11-11,50.0,Mobile
W20986,15030,2401,2024-11-11,122.0,Smart TV
W20987,15189,1024,2024-11-11,91.0,Smart TV
W20988,15112,446,2024-11-11,102.0,Laptop
W20989,15062,3421,2024-11-11,48.0,Mobile
W20990,15199,4225,2024-11-11,61.0,Laptop
W20991,15151,1552,2024-11-11,110.0,Smart TV
W20992,15178,2882,2024-11-11,96.0,Mobile
W20993,15019,13,2024-11-11,76.0,Mobile
W20994,15128,380,2024-11-11,18.0,Laptop
W20995,15038,2663,2024-11-11,96.0,Smart TV
W20996,15115,1829,2024-11-11,86.0,Smart TV
W20997,15156,1422,2024-11-11,107.0,Laptop
W20998,15081,1437,2024-11-11,123.0,Mobile
W20999,15154,194,2024-11-11,106.0,Laptop
W21000,15180,1991,2024-11-11,85.0,Mobile
W21001,15016,1671,2024-11-11,57.0,Smart TV
W21002,15173,177,2024-11-11,123.0,Laptop
W21003,15096,2540,2024-11-11,84.0,Mobile
W21004,15173,2289,2024-11-11,102.0,Laptop
W21005,15123,217,2024-11-11,126.0,Smart TV
W21006,15192,1769,2024-11-11,93.0,Smart TV
W21007,15015,2281,2024-11-11,85.0,Smart TV
W21008,15190,2132,2024-11-11,96.0,Laptop
W21009,15177,671,2024-11-11,99.0,Mobile
W21010,15009,3655,2024-11-11,96.0,Smart TV
W21011,15181,2800,2024-11-11,93.0,Smart TV
W21012,15109,3410,2024-11-11,135.0,Smart TV
W21013,15065,2268,2024-11-11,38.0,Laptop
W21014,15072,683,2024-11-11,130.0,Smart TV
W21015,15191,2405,2024-11-11,129.0,Mobile
W21016,15150,4061,2024-11-11,107.0,Mobile
W21017,15026,302,2024-11-11,87.0,Mobile
W21018,15165,3409,2024-11-11,131.0,Mobile
W21019,15126,1471,2024-11-11,21.0,Smart TV
W21020,15020,3778,2024-11-11,9.0,Mobile
W21021,15048,1199,2024-11-11,121.0,Smart TV
W21022,15099,2042,2024-11-12,114.0,Mobile
W21023,15072,3613,2024-11-12,118.0,Smart TV
W21024,15078,1255,2024-11-12,156.0,Laptop
W21025,15204,1352,2024-11-12,99.0,Smart TV
W21026,15117,2254,2024-11-12,42.0,Mobile
W21027,15179,2247,2024-11-12,120.0,Laptop
W21028,15077,1596,2024-11-12,97.0,Laptop
W21029,15052,3844,2024-11-12,102.0,Smart TV
W21030,15203,4019,2024-11-12,9.0,Mobile
W21031,15086,3845,2024-11-12,56.0,Laptop
W21032,15067,2060,2024-11-12,122.0,Laptop
W21033,15187,1739,2024-11-12,79.0,Laptop
W21034,15010,4105,2024-11-12,104.0,Mobile
W21035,15095,2663,2024-11-12,94.0,Smart TV
W21036,15000,1948,2024-11-12,3.0,Laptop
W21037,15023,950,2024-11-12,93.0,Laptop
W21038,15077,3637,2024-11-12,84.0,Mobile
W21039,15145,366,2024-11-12,96.0,Laptop
W21040,15180,2813,2024-11-12,98.0,Laptop
W21041,15178,3687,2024-11-12,87.0,Laptop
W21042,15171,3405,2024-11-12,78.0,Laptop
W21043,15167,516,2024-11-12,92.0,Laptop
W21044,15205,4063,2024-11-12,116.0,Laptop
W21045,15073,3585,2024-11-12,140.0,Mobile
W21046,15049,3840,2024-11-12,103.0,Mobile
W21047,15011,2041,2024-11-12,71.0,Laptop
W21048,15218,2769,2024-11-12,108.0,Smart TV
W21049,15186,2151,2024-11-12,94.0,Mobile
W21050,15169,3816,2024-11-12,8.0,Laptop
W21051,15003,2540,2024-11-12,87.0,Smart TV
W21052,15199,1294,2024-11-12,142.0,Smart TV
W21053,15031,2656,2024-11-12,77.0,Smart TV
W21054,15000,1909,2024-11-12,98.0,Smart TV
W21055,15165,631,2024-11-12,104.0,Laptop
W21056,15108,1107,2024-11-12,119.0,Smart TV
W21057,15175,1561,2024-11-12,105.0,Laptop
W21058,15094,507,2024-11-12,136.0,Smart TV
W21059,15134,1014,2024-11-12,92.0,Laptop
W21060,15145,3629,2024-11-12,68.0,Smart TV
W21061,15204,3897,2024-11-12,102.0,Smart TV
W21062,15013,676,2024-11-12,11.0,Laptop
W21063,15114,4214,2024-11-12,117.0,Laptop
W21064,15050,1605,2024-11-12,118.0,Mobile
W21065,15211,908,2024-11-12,86.0,Laptop
W21066,15075,45,2024-11-12,107.0,Mobile
